customer_id,customer_tenure_days,avg_watch_time_per_session,total_watch_minutes,avg_session_duration,avg_completion_percentage,days_since_last_activity,distinct_titles_watched,distinct_devices,login_frequency,monthly_watch_time_trend,engagement_score,customer_lifetime_value,failed_payment_count,total_payments,failed_payment_rate,support_ticket_count,avg_customer_satisfaction,plan_changes,current_plan,current_plan_tier,negative_feedback_count,avg_feedback_rating,age,gender,country,acquisition_channel,customer_segment,preferred_language,churned
CUST001781,1238,64.17647058823529,1091.0,70.88235294117646,72.76470588235294,12.0,16.0,4.0,1.5454545454545454,-5.885714285714283,0.5806534537720313,104.85000000000001,0,15,0.0,1,2.0,1,PLAN01,1,0,3.0,34,Female,Australia,Organic Search,Individual,Portuguese,1
CUST005818,285,43.5,261.0,49.0,76.5,2.0,6.0,3.0,1.2,-1.2285714285714264,0.38446205373513814,108.43,2,9,0.2222222222222222,2,4.0,1,PLAN02,2,0,3.0,27,Female,United States,Email Campaign,Family,Hindi,1
CUST000804,945,53.57142857142857,375.0,59.0,83.0,9.0,7.0,4.0,1.1666666666666667,16.457142857142856,0.40516867270243034,185.88,3,15,0.2,1,3.0,1,PLAN02,2,0,3.0,24,Female,United States,Affiliate Partner,Family,French,0
CUST000858,1029,59.857142857142854,419.0,65.57142857142857,74.85714285714286,5.0,7.0,3.0,2.3333333333333335,48.142857142857125,0.4422596356267605,90.87,2,15,0.13333333333333333,2,5.0,1,PLAN01,1,0,3.0,37,Male,South Africa,Referral,Family,Portuguese,0
CUST005258,1347,53.111111111111114,478.0,57.55555555555556,74.44444444444444,94.0,9.0,3.0,1.5,-11.51428571428571,0.36648154637242997,97.86,1,15,0.06666666666666667,1,3.0,1,PLAN01,1,0,3.0,34,Female,United States,Direct,Family,English,0
CUST004710,723,47.77777777777778,860.0,56.333333333333336,65.33333333333333,15.0,18.0,4.0,1.8,-10.142857142857142,0.528311328058152,90.87,2,15,0.13333333333333333,1,3.0,1,PLAN01,1,0,3.0,33,Female,South Korea,Email Campaign,Individual,English,0
CUST000991,245,43.6,436.0,51.6,65.8,26.0,10.0,4.0,1.25,-0.14285714285714243,0.4073779061713103,41.94,2,8,0.25,1,4.0,1,PLAN01,1,0,3.0,26,Male,Japan,Paid Social,Individual,English,1
CUST005417,1950,44.5,534.0,53.166666666666664,67.83333333333333,8.0,12.0,5.0,1.5,-0.8285714285714295,0.4504918794259776,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,41,Prefer not to say,United States,Organic Search,Family,Hindi,0
CUST004992,75,56.75,227.0,61.75,62.0,40.0,4.0,3.0,4.0,19.45714285714286,0.40113875465517107,30.98,0,2,0.0,0,3.0,1,PLAN02,2,0,4.0,44,Male,South Africa,Paid Social,Individual,English,0
CUST004594,2585,38.2,191.0,47.2,77.6,90.0,5.0,3.0,1.0,-3.8285714285714265,0.29147653467847745,298.87,2,15,0.13333333333333333,1,5.0,1,PLAN03,3,0,3.0,51,Female,Indonesia,Partner Bundle (Telecom),Individual,English,0
CUST005695,713,42.625,341.0,51.375,79.75,38.0,8.0,3.0,1.3333333333333333,5.399999999999999,0.3765759672297692,97.86,1,15,0.06666666666666667,3,4.0,2,PLAN01,1,0,3.0,34,Male,Australia,Paid Social,Family,Hindi,1
CUST000220,216,54.2,542.0,62.5,75.1,50.0,10.0,3.0,2.0,-3.400000000000001,0.4278749602731577,137.94,1,7,0.14285714285714285,2,4.0,2,PLAN03,3,0,3.0,32,Female,South Korea,Referral,Student,French,0
CUST004114,2514,44.0,396.0,51.44444444444444,72.88888888888889,23.0,9.0,3.0,1.5,-19.971428571428568,0.40532551563404035,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,27,Male,Germany,Email Campaign,Family,English,0
CUST001289,803,48.0,96.0,58.5,48.0,34.0,2.0,2.0,1.0,5.057142857142856,0.3148983400291738,298.87,2,15,0.13333333333333333,0,3.0,1,PLAN03,3,0,4.0,36,Female,United States,Organic Search,Family,Spanish,0
CUST000583,339,57.875,463.0,65.75,59.625,136.0,7.0,3.0,1.3333333333333333,-17.91428571428571,0.3250583611081684,154.9,1,11,0.09090909090909091,0,3.0,1,PLAN02,2,2,2.0,29,Male,United Kingdom,Organic Search,Individual,Hindi,0
CUST002619,2407,38.0,228.0,46.333333333333336,77.66666666666667,13.0,6.0,4.0,1.2,-2.5714285714285716,0.36756848907613704,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,44,Female,United States,Affiliate Partner,Family,English,0
CUST000044,1523,51.1,511.0,58.4,64.0,28.0,10.0,3.0,1.1111111111111112,8.485714285714284,0.4208028127057081,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,48,Male,United Kingdom,Partner Bundle (Telecom),Individual,English,1
CUST001235,853,60.0,360.0,69.5,75.16666666666667,11.0,6.0,5.0,1.2,2.1428571428571423,0.40062219976693586,99.88,3,15,0.2,0,3.0,1,PLAN01,1,0,3.0,41,Female,United States,Paid Social,Student,French,0
CUST005681,2420,58.111111111111114,523.0,66.33333333333333,69.0,4.0,9.0,4.0,1.8,3.2857142857142834,0.45716206106932433,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,43,Female,India,Partner Bundle (Telecom),Family,Indonesian,0
CUST004935,1330,58.45454545454545,643.0,68.45454545454545,74.81818181818181,7.0,11.0,5.0,1.5714285714285714,19.028571428571418,0.4786793109590205,216.86,1,15,0.06666666666666667,1,3.0,2,PLAN02,2,0,3.0,40,Female,United Arab Emirates,App Store,Family,Spanish,0
CUST006510,1012,52.083333333333336,625.0,61.166666666666664,68.41666666666667,2.0,12.0,4.0,4.0,63.17142857142856,0.5270771637886776,97.86,1,15,0.06666666666666667,1,2.0,1,PLAN01,1,0,3.0,48,Female,Mexico,Email Campaign,Individual,English,1
CUST007784,559,43.2,216.0,51.4,54.0,34.0,5.0,2.0,1.6666666666666667,10.285714285714288,0.35678610524828935,224.36,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,34,Male,Germany,Organic Search,Student,English,0
CUST001893,2492,47.4,237.0,52.4,68.0,5.0,5.0,3.0,1.25,14.82857142857142,0.3772854139333241,344.84999999999997,0,15,0.0,1,2.0,2,PLAN03,3,0,3.0,34,Female,United States,Affiliate Partner,Student,German,0
CUST006671,1435,41.69230769230769,542.0,49.53846153846154,64.38461538461539,72.0,12.0,5.0,1.4444444444444444,-13.285714285714283,0.3986816573812247,232.35,0,15,0.0,1,3.0,1,PLAN02,2,1,1.0,27,Male,Nigeria,Email Campaign,Family,Portuguese,0
CUST007050,1596,35.36363636363637,389.0,43.27272727272727,75.9090909090909,51.0,11.0,4.0,1.375,-19.57142857142857,0.37814614181056616,232.35,0,15,0.0,1,3.0,2,PLAN02,2,0,3.0,51,Female,United States,App Store,Individual,English,1
CUST004616,1094,40.30769230769231,524.0,48.69230769230769,68.76923076923077,13.0,13.0,5.0,1.4444444444444444,-9.657142857142855,0.4428916432832889,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,38,Female,India,Organic Search,Individual,English,0
CUST007525,75,56.8,284.0,61.4,76.0,7.0,5.0,2.0,2.5,39.142857142857125,0.41182539747215047,30.98,0,2,0.0,1,3.0,1,PLAN02,2,0,3.0,34,Female,United Kingdom,Paid Social,Individual,English,0
CUST001072,677,48.375,387.0,54.75,77.25,45.0,8.0,4.0,1.3333333333333333,-1.485714285714286,0.3817684081284515,104.85000000000001,0,15,0.0,1,2.0,1,PLAN01,1,3,1.0,19,Female,Germany,Affiliate Partner,Family,Indonesian,0
CUST000719,360,58.0,406.0,68.57142857142857,71.42857142857143,117.0,6.0,3.0,1.4,-5.571428571428571,0.32844477765191954,69.9,2,12,0.16666666666666666,1,1.0,1,PLAN01,1,3,1.0,23,Female,Mexico,Referral,Student,French,0
CUST002365,1036,50.53846153846154,657.0,58.07692307692308,75.46153846153847,5.0,12.0,4.0,4.333333333333333,75.45714285714284,0.5388925922002287,344.84999999999997,0,15,0.0,1,2.0,1,PLAN03,3,0,4.0,37,Female,Philippines,Organic Search,Individual,English,0
CUST001506,999,57.0,171.0,67.33333333333333,76.0,21.0,3.0,3.0,1.0,7.857142857142855,0.34342979146463704,344.84999999999997,0,15,0.0,0,3.0,2,PLAN03,3,0,3.0,35,Male,Japan,Affiliate Partner,Student,English,1
CUST000671,1203,55.083333333333336,661.0,61.5,63.25,16.0,12.0,4.0,1.3333333333333333,-3.9714285714285733,0.4708033107060105,201.37,2,15,0.13333333333333333,1,3.0,1,PLAN02,2,0,3.0,41,Female,Brazil,Referral,Individual,English,1
CUST004646,145,47.0,282.0,57.333333333333336,72.83333333333333,1.0,6.0,2.0,1.5,14.571428571428568,0.3962809971233691,46.47,1,4,0.25,1,3.0,1,PLAN02,2,0,3.0,34,Male,Australia,Partner Bundle (Telecom),Family,English,1
CUST002953,1277,67.22222222222223,605.0,74.77777777777777,78.77777777777777,11.0,9.0,4.0,1.8,46.65714285714285,0.4709208315337413,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,31,Male,India,Organic Search,Individual,English,0
CUST006176,2723,39.333333333333336,472.0,48.75,76.5,39.0,12.0,5.0,1.3333333333333333,0.5999999999999979,0.40692597089686233,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,4.0,41,Male,France,Partner Bundle (Telecom),Individual,English,0
CUST006441,1258,66.66666666666667,600.0,75.55555555555556,64.66666666666667,23.0,9.0,4.0,2.25,48.485714285714266,0.46886804983987024,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,1,2.5,28,Female,United States,Paid Social,Family,Spanish,0
CUST006038,2534,51.36363636363637,565.0,59.18181818181818,58.90909090909091,9.0,11.0,5.0,1.8333333333333333,25.999999999999996,0.46371318985491894,97.86,1,15,0.06666666666666667,1,2.0,1,PLAN01,1,1,2.0,40,Female,Canada,App Store,Student,Spanish,0
CUST000898,682,47.77777777777778,430.0,53.666666666666664,61.55555555555556,155.0,9.0,3.0,1.5,-17.14285714285714,0.3049227873167472,201.37,2,15,0.13333333333333333,1,3.0,1,PLAN02,2,0,3.0,22,Female,United States,Paid Social,Individual,Spanish,1
CUST006481,1719,43.6,436.0,49.4,72.2,7.0,10.0,4.0,2.0,2.885714285714282,0.43799434452747465,104.85000000000001,0,15,0.0,2,4.0,1,PLAN01,1,0,3.0,18,Male,United Kingdom,Email Campaign,Student,English,0
CUST002667,551,54.22222222222222,488.0,59.666666666666664,80.55555555555556,125.0,9.0,4.0,1.8,-11.142857142857139,0.3493816303081173,97.86,1,15,0.06666666666666667,1,3.0,1,PLAN01,1,0,3.0,28,Female,India,Referral,Family,English,0
CUST002891,1364,44.333333333333336,266.0,52.333333333333336,83.5,27.0,6.0,3.0,1.0,2.1428571428571406,0.36110387652489956,232.35,0,15,0.0,1,4.0,1,PLAN02,2,1,2.0,34,Male,United States,Affiliate Partner,Family,English,0
CUST003972,2255,39.09090909090909,430.0,46.45454545454545,65.27272727272727,1.0,11.0,4.0,1.375,18.51428571428571,0.4289981297825007,87.38,2,15,0.13333333333333333,1,3.0,1,PLAN01,1,0,3.0,47,Prefer not to say,United States,Paid Social,Family,French,0
CUST001531,362,44.857142857142854,314.0,51.285714285714285,67.85714285714286,36.0,7.0,3.0,1.1666666666666667,-5.342857142857139,0.36846172233857316,275.88,0,12,0.0,5,3.6,1,PLAN03,3,0,3.0,41,Female,Brazil,Direct,Family,Korean,0
CUST004394,1222,40.0,320.0,43.5,78.0,76.0,8.0,5.0,1.6,-7.799999999999996,0.3456793982707619,201.37,2,15,0.13333333333333333,2,2.5,1,PLAN02,2,0,3.0,31,Female,United Arab Emirates,Paid Social,Family,English,0
CUST006734,2351,55.5,111.0,64.5,57.5,9.0,2.0,2.0,1.0,7.171428571428567,0.339015589220376,104.85000000000001,1,15,0.06666666666666667,2,4.5,1,PLAN01,1,0,3.0,40,Female,India,Direct,Student,English,0
CUST007008,505,66.66666666666667,800.0,71.08333333333333,67.33333333333333,13.0,11.0,5.0,2.0,25.685714285714283,0.5196779477316992,232.35,0,15,0.0,0,3.0,2,PLAN02,2,0,3.0,24,Prefer not to say,United States,App Store,Individual,English,0
CUST007607,748,43.285714285714285,303.0,49.285714285714285,69.0,19.0,7.0,3.0,1.4,18.685714285714283,0.38448350215543586,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,32,Male,United Kingdom,Paid Social,Family,English,0
CUST003876,1024,36.5,219.0,46.5,78.66666666666667,112.0,6.0,3.0,1.2,-0.5714285714285713,0.2840570436710047,208.87,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,2,2.25,40,Female,United Kingdom,Paid Social,Individual,Hindi,0
CUST003690,2002,45.55555555555556,410.0,57.22222222222222,72.22222222222223,2.0,9.0,5.0,4.5,49.3142857142857,0.48591713999331776,232.35,0,15,0.0,1,4.0,1,PLAN02,2,0,3.0,32,Male,South Korea,Organic Search,Individual,Hindi,1
CUST003816,2648,37.4,187.0,44.0,63.6,106.0,5.0,4.0,1.25,-7.0857142857142845,0.2823740353507779,239.85,0,15,0.0,1,2.0,1,PLAN02,2,0,4.0,44,Male,Canada,Organic Search,Family,English,0
CUST003419,1360,35.666666666666664,321.0,41.55555555555556,74.22222222222223,5.0,9.0,3.0,1.5,13.114285714285712,0.4022735162533716,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,34,Male,United Kingdom,Direct,Student,Hindi,0
CUST006145,2359,59.0,177.0,66.33333333333333,86.66666666666667,336.0,3.0,3.0,3.0,0.0,0.125953403469885,224.36,1,15,0.06666666666666667,2,3.0,1,PLAN02,2,0,5.0,22,Female,United States,App Store,Student,English,0
CUST001875,2706,76.5,153.0,85.0,81.0,1.0,2.0,2.0,1.0,13.714285714285708,0.35558498284615325,104.85000000000001,0,15,0.0,2,3.5,1,PLAN01,1,0,3.0,45,Male,India,Referral,Individual,Hindi,0
CUST002371,1651,48.15384615384615,626.0,54.92307692307692,70.46153846153847,1.0,13.0,4.0,2.1666666666666665,68.4285714285714,0.4914703685292784,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,4.5,25,Female,South Africa,Partner Bundle (Telecom),Individual,Tagalog,0
CUST001770,732,48.90909090909091,538.0,55.18181818181818,62.72727272727273,12.0,11.0,5.0,1.8333333333333333,19.342857142857138,0.4548226892559604,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,32,Other,France,Affiliate Partner,Corporate Bundle,Arabic,0
CUST005859,2038,39.45454545454545,434.0,46.18181818181818,65.9090909090909,5.0,11.0,3.0,2.2,9.142857142857146,0.4431622729458166,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,34,Male,United Kingdom,Organic Search,Individual,Spanish,1
CUST005050,1851,55.875,447.0,68.625,72.375,128.0,8.0,5.0,1.6,-7.28571428571429,0.3331597793224842,298.87,2,15,0.13333333333333333,2,4.0,1,PLAN03,3,0,3.0,47,Male,United Kingdom,App Store,Individual,English,0
CUST001984,1190,47.0,752.0,56.0625,71.875,54.0,16.0,5.0,1.7777777777777777,-11.914285714285711,0.47011310039595555,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,24,Male,United Kingdom,Email Campaign,Family,Italian,0
CUST000532,1947,54.0,108.0,66.0,79.0,29.0,2.0,1.0,1.0,8.999999999999996,0.32186337225884787,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,34,Female,Spain,Organic Search,Corporate Bundle,English,0
CUST005946,919,59.07692307692308,768.0,66.15384615384616,58.84615384615385,7.0,13.0,4.0,1.4444444444444444,33.17142857142856,0.5058838283003612,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,23,Prefer not to say,United States,Organic Search,Student,English,0
CUST006079,209,43.0,43.0,60.0,57.0,0.0,1.0,1.0,1.0,6.1428571428571415,0.330232004759072,41.94,0,6,0.0,1,4.0,1,PLAN01,1,0,5.0,34,Female,Japan,Paid Social,Corporate Bundle,English,0
CUST004082,557,64.66666666666667,388.0,73.66666666666667,66.66666666666667,22.0,6.0,4.0,1.0,8.457142857142856,0.3942438046498741,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,22,Female,United States,Partner Bundle (Telecom),Family,English,0
CUST002882,598,54.0,54.0,60.0,100.0,20.0,1.0,1.0,1.0,7.714285714285712,0.31641113818421845,104.85000000000001,0,15,0.0,1,5.0,1,PLAN01,1,0,3.0,46,Female,United Arab Emirates,Direct,Individual,Hindi,1
CUST000082,434,52.53846153846154,683.0,60.61538461538461,74.76923076923077,2.0,13.0,5.0,3.25,51.11428571428571,0.5258784725334724,201.37,1,14,0.07142857142857142,1,3.0,1,PLAN02,2,0,3.5,28,Male,South Korea,Organic Search,Individual,Japanese,1
CUST005509,1442,50.714285714285715,355.0,57.0,45.714285714285715,16.0,7.0,5.0,1.4,10.971428571428566,0.39932284273059904,97.86,1,15,0.06666666666666667,2,3.0,1,PLAN01,1,0,4.0,45,Male,United States,Referral,Individual,Portuguese,0
CUST006553,252,55.333333333333336,332.0,65.33333333333333,65.5,31.0,6.0,3.0,1.2,-0.7714285714285699,0.3775211428292031,41.94,2,8,0.25,2,4.0,1,PLAN01,1,0,3.0,44,Male,Italy,Partner Bundle (Telecom),Individual,Hindi,1
CUST007836,1624,46.285714285714285,324.0,51.0,62.142857142857146,9.0,7.0,4.0,1.0,3.9714285714285693,0.3896997058176396,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,37,Female,South Africa,Referral,Family,Japanese,0
CUST002164,2587,68.42857142857143,479.0,78.71428571428571,73.85714285714286,3.0,7.0,4.0,1.1666666666666667,7.885714285714284,0.4348473538527567,162.41,4,15,0.26666666666666666,2,5.0,1,PLAN02,2,0,3.0,22,Male,India,Organic Search,Individual,Tagalog,0
CUST000732,432,42.2,633.0,45.733333333333334,69.66666666666667,27.0,15.0,5.0,1.3636363636363635,-4.62857142857143,0.45570557464831096,90.87,1,14,0.07142857142857142,0,3.0,1,PLAN01,1,0,3.0,34,Female,Brazil,Partner Bundle (Telecom),Individual,Portuguese,0
CUST002340,495,72.66666666666667,218.0,82.0,77.33333333333333,159.0,3.0,3.0,1.0,-12.285714285714283,0.24118895308565513,97.87,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,31,Male,United States,Paid Social,Family,English,1
CUST005861,835,51.53333333333333,773.0,56.8,74.26666666666667,53.0,15.0,5.0,1.6666666666666667,-13.342857142857142,0.4737098215619644,113.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,42,Female,India,App Store,Individual,Arabic,0
CUST002233,2195,55.0,385.0,59.857142857142854,65.85714285714286,9.0,7.0,3.0,1.4,14.51428571428571,0.4122148753595789,321.85999999999996,1,15,0.06666666666666667,1,4.0,2,PLAN03,3,0,3.0,39,Other,United States,Referral,Individual,Hindi,0
CUST007161,2065,54.785714285714285,767.0,62.285714285714285,68.0,0.0,14.0,3.0,2.3333333333333335,46.88571428571427,0.529177077136625,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,48,Female,United States,Affiliate Partner,Individual,English,0
CUST003687,2540,44.69230769230769,581.0,52.53846153846154,67.53846153846153,5.0,13.0,4.0,2.1666666666666665,27.171428571428567,0.47747478533923327,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,4.0,58,Male,Poland,Referral,Family,Hindi,0
CUST007589,2211,50.6,506.0,53.7,66.6,65.0,10.0,4.0,1.1111111111111112,-11.6,0.3892020858063575,97.86,1,15,0.06666666666666667,3,3.3333333333333335,1,PLAN01,1,1,2.0,37,Female,United States,App Store,Family,Hindi,0
CUST005104,2535,41.5,249.0,50.0,59.166666666666664,2.0,5.0,2.0,1.5,-0.457142857142859,0.38760661054655987,321.85999999999996,1,15,0.06666666666666667,2,4.0,1,PLAN03,3,0,5.0,43,Male,United Kingdom,Referral,Individual,English,0
CUST004642,2617,43.09090909090909,474.0,51.0,62.81818181818182,82.0,10.0,3.0,1.5714285714285714,-18.514285714285712,0.3768213171034388,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,38,Other,Canada,Paid Social,Family,English,0
CUST004516,698,48.916666666666664,587.0,59.916666666666664,72.91666666666667,46.0,12.0,4.0,1.5,-8.371428571428567,0.4318705434632027,185.88,3,15,0.2,3,3.0,1,PLAN02,2,0,3.0,27,Male,United States,Paid Social,Corporate Bundle,English,1
CUST003838,999,41.0,369.0,47.44444444444444,58.0,10.0,9.0,3.0,1.5,16.68571428571428,0.4095856999665886,201.38,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,38,Female,Brazil,Paid Social,Family,Portuguese,0
CUST006699,1101,62.2,622.0,67.8,77.9,5.0,9.0,4.0,1.4285714285714286,6.828571428571425,0.47246897813830413,185.88,3,15,0.2,2,2.0,1,PLAN02,2,0,3.0,52,Male,United States,Direct,Individual,German,0
CUST002706,669,60.125,481.0,73.625,76.25,6.0,8.0,3.0,2.0,39.17142857142856,0.4495241742928621,104.85000000000001,0,15,0.0,1,2.0,1,PLAN01,1,0,3.0,25,Male,United States,Organic Search,Individual,German,1
CUST001256,2451,46.63636363636363,513.0,52.54545454545455,65.45454545454545,6.0,11.0,5.0,2.2,45.171428571428564,0.4611386894624041,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,5.0,48,Male,Philippines,App Store,Student,Hindi,0
CUST002105,1793,39.2,392.0,45.2,73.9,7.0,10.0,4.0,2.0,7.285714285714289,0.42752438616935445,90.87,2,15,0.13333333333333333,0,3.0,1,PLAN01,1,0,4.0,26,Female,Mexico,Paid Social,Individual,Korean,1
CUST007012,2019,51.27272727272727,564.0,56.27272727272727,56.81818181818182,19.0,11.0,3.0,1.375,-2.3428571428571447,0.4460893915070123,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,59,Female,Mexico,App Store,Individual,English,0
CUST004442,1732,71.0,71.0,72.0,92.0,191.0,1.0,1.0,1.0,0.0,0.17990840416255816,104.85000000000001,0,15,0.0,0,3.0,2,PLAN01,1,0,5.0,30,Male,Nigeria,Paid Social,Individual,English,0
CUST007170,2036,40.7,407.0,46.4,66.9,44.0,10.0,5.0,1.1111111111111112,-16.771428571428572,0.3829049534731899,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,3.0,32,Male,Germany,Referral,Corporate Bundle,Arabic,1
CUST000899,73,31.4,314.0,36.7,73.6,8.0,10.0,3.0,3.3333333333333335,31.48571428571428,0.4348087543020435,6.99,1,2,0.5,0,3.0,1,PLAN01,1,0,3.0,34,Male,South Korea,Paid Social,Individual,German,1
CUST000429,1726,46.5,372.0,57.0,63.75,4.0,8.0,3.0,2.0,23.399999999999995,0.4252310676130483,97.86,1,15,0.06666666666666667,2,3.5,1,PLAN01,1,0,4.0,50,Female,United States,Paid Social,Family,English,0
CUST005577,1867,25.6,128.0,33.6,66.2,242.0,5.0,4.0,1.6666666666666667,0.0,0.16488728442245998,232.35,0,15,0.0,1,3.0,2,PLAN02,2,0,3.0,18,Male,United States,Paid Social,Individual,English,0
CUST006707,2565,53.0,159.0,60.0,66.66666666666667,53.0,3.0,2.0,1.0,5.314285714285713,0.3142729784130451,321.85999999999996,1,15,0.06666666666666667,1,4.0,1,PLAN03,3,0,4.0,36,Female,Mexico,Organic Search,Family,Hindi,0
CUST006305,2525,63.42857142857143,444.0,71.28571428571429,76.42857142857143,53.0,7.0,2.0,1.1666666666666667,-9.342857142857138,0.3854230874751113,344.84999999999997,0,15,0.0,0,3.0,2,PLAN03,3,0,3.0,23,Female,Australia,Partner Bundle (Telecom),Individual,Spanish,0
CUST007290,2350,54.9,549.0,63.3,77.4,52.0,10.0,5.0,1.4285714285714286,-6.257142857142855,0.41646822842148523,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,45,Female,Mexico,Organic Search,Individual,Korean,0
CUST001223,110,41.5,83.0,47.5,94.0,17.0,2.0,2.0,1.0,6.485714285714283,0.32577754598127334,30.98,1,3,0.3333333333333333,0,3.0,1,PLAN02,2,0,3.0,41,Female,India,Affiliate Partner,Student,Hindi,1
CUST004583,159,38.5,385.0,46.4,74.7,20.0,10.0,4.0,2.0,-8.199999999999996,0.4151737794691679,77.45,0,5,0.0,1,4.0,1,PLAN02,2,0,3.0,33,Male,United States,App Store,Individual,Japanese,0
CUST003533,1294,52.857142857142854,740.0,63.857142857142854,68.71428571428571,101.0,13.0,4.0,2.3333333333333335,-25.77142857142857,0.43973863133218705,154.9,5,15,0.3333333333333333,1,3.0,1,PLAN02,2,0,3.0,20,Male,India,Organic Search,Corporate Bundle,Tagalog,1
CUST005786,1183,52.3,523.0,59.0,63.0,40.0,9.0,4.0,1.6666666666666667,3.5428571428571436,0.4249063533067673,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,26,Male,Germany,Organic Search,Individual,German,0
CUST006872,1676,52.833333333333336,634.0,57.5,60.75,82.0,12.0,5.0,1.7142857142857142,-10.142857142857144,0.4177510358082913,76.89,4,15,0.26666666666666666,0,3.0,1,PLAN01,1,1,2.0,33,Female,India,Email Campaign,Family,Indonesian,0
CUST003323,1127,38.0,38.0,42.0,80.0,23.0,1.0,1.0,1.0,5.428571428571425,0.31013812717478995,97.86,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,1,1.0,32,Male,France,Organic Search,Family,Japanese,0
CUST006084,2526,36.5,657.0,43.111111111111114,64.94444444444444,7.0,18.0,4.0,2.0,38.65714285714285,0.49058208991712365,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,34,Male,India,Paid Social,Individual,Spanish,1
CUST001622,191,57.5,230.0,67.5,79.75,60.0,4.0,2.0,1.0,-2.114285714285711,0.325414259287932,41.94,0,6,0.0,0,3.0,1,PLAN01,1,0,3.0,41,Prefer not to say,Spain,App Store,Individual,Tagalog,0
CUST007192,1348,47.0,564.0,52.916666666666664,74.25,2.0,12.0,5.0,2.0,34.74285714285713,0.47256199424673834,97.86,1,15,0.06666666666666667,1,2.0,1,PLAN01,1,0,3.0,26,Female,India,Direct,Family,Spanish,0
CUST003165,924,52.0625,833.0,58.9375,70.9375,9.0,15.0,5.0,2.2857142857142856,8.371428571428574,0.5365323734474517,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,1,2.0,46,Female,India,Paid Social,Family,Portuguese,1
CUST005301,909,50.22222222222222,452.0,56.888888888888886,68.0,8.0,9.0,4.0,1.5,4.171428571428573,0.43097968430402644,344.84999999999997,0,15,0.0,1,5.0,1,PLAN03,3,0,4.0,36,Male,South Africa,Email Campaign,Family,French,0
CUST006429,2603,50.857142857142854,712.0,58.42857142857143,74.21428571428571,45.0,14.0,3.0,1.75,-16.25714285714284,0.4674366611524451,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,1,2.0,32,Male,South Korea,Email Campaign,Student,Portuguese,0
CUST001097,1648,41.75,334.0,52.375,71.25,41.0,8.0,4.0,1.3333333333333333,2.7428571428571424,0.37244453861177435,239.85,0,15,0.0,1,2.0,1,PLAN02,2,0,3.0,39,Male,Indonesia,Partner Bundle (Telecom),Individual,English,0
CUST002716,2322,54.888888888888886,494.0,63.0,78.22222222222223,62.0,9.0,5.0,1.5,-2.542857142857142,0.3965901738202146,275.88,3,15,0.2,1,4.0,1,PLAN03,3,0,3.0,52,Female,Indonesia,App Store,Family,German,0
CUST002073,2174,56.125,449.0,62.375,71.375,112.0,8.0,4.0,1.3333333333333333,-29.11428571428571,0.34145303811875405,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,0,4.0,29,Female,Mexico,Organic Search,Corporate Bundle,Tagalog,1
